name,simbad_id,source_id,hip,sp_type,system,dist_now_pc,ra,dec,parallax,parallax_error,parallax_catalog,parallax_source,pmra,pmdec,pmra_error,pmdec_error,rv,rv_error,rv_source,rv_component,system_parent,x,y,z,vx,vy,vz,gal_dmin_pc,gal_tmin_myr,lin_dmin_pc,lin_tmin_myr,mc_dmin_med,mc_dmin_lo,mc_dmin_hi,mc_tmin_med,mc_tmin_lo,mc_tmin_hi,mc_censored,mc_model,sys_dmin_pc,sys_dominant,zp_dmin_pc,grade,rv_reliability,astrom_flag,is_wd,featured
Gaia DR3 6683373049957540224,,6683373049957540224,,,-1,409.5274351038701,295.8510917659329,-47.58957180502934,2.441838847124774,0.014914608,,,-0.9473208014552714,-1.1718339509375086,0.014592774,0.012009444,76.80384,1.3115523,gaia,,,356.7896181109898,-55.788864079260236,-193.13593957550847,67.16675577439784,-13.104228883623454,-34.98990622681327,20.587585,-5.000000,15.586949779855948,-5.2061545794890485,19.92168,15.96279,25.57777,-5.00000,-5.00000,-5.00000,0.965,integrated,0.59695,disc scale height 0.40 kpc,5.07505,A,good,,0,
Gaia DR3 5551328419304207488,,5551328419304207488,,,-1,88.03728666076208,100.17864930184552,-48.9720014470094,11.358823493201736,0.015153487,,,-34.0051330049694,17.793411890460018,0.018157473,0.01808455,68.86671,2.785248,gaia,,,-16.98760874606174,-79.95863178264405,-32.68948141417154,-23.365626606401996,-56.06162766966849,-36.19822253496339,19.960367,-1.184939,19.94345829462763,-1.1858360923369033,19.92215,19.21180,20.70931,-1.18441,-1.22486,-1.14247,0.000,integrated,0.01417,disc scale height 0.20 kpc,0.17010,A,good,,0,
Gaia DR3 4310970211048696448,,4310970211048696448,,,-1,141.77828535646745,285.7637340207825,10.021454095470496,7.053266284648176,0.028410891,,,-3.1835003170408536,-31.4054572196693,0.02681731,0.025334915,149.02582,5.726054,gaia,,,103.34020657224919,96.93987369801951,4.954270040763032,122.33302122636485,87.67558706949364,-2.534134698241491,19.943886,-0.911866,19.982391247635324,-0.9117608516656018,19.92229,19.11566,20.65779,-0.91107,-0.94330,-0.87531,0.000,integrated,0.00465,halo scale radius -20%,0.27677,C,low_snr,,0,
Gaia DR3 4970034901079522816,Gaia DR3 4970034901079522816,4970034901079522816,,,-1,46.190333195694144,32.97388169409049,-34.430543700996395,21.64955155797014,0.024057651,,,-35.19742368592759,-141.01576328882737,0.010953799,0.021309908,66.639435,3.6009326,gaia,,,-7.2288709380439355,-12.93966123944115,-43.74763390971965,16.41309249221264,-35.75385083875993,-62.49716548616981,19.895173,-0.551661,19.90546269231684,-0.5518789826523712,19.92661,19.03831,20.86776,-0.55214,-0.57216,-0.53282,0.000,integrated,0.00413,disc scale height 0.20 kpc,0.08307,A,good,,0,
Gaia DR3 941926838144798720,,941926838144798720,,,-1,90.19880812737568,99.71210658366674,35.17442619044335,11.086620996009547,0.029439246,,,-25.852859432675395,-32.33570743266495,0.030527573,0.022984227,78.04734,6.139404,gaia,,,-87.93224971226448,0.3413250926673861,20.0904939043373,-79.62810675663742,-7.7486847404133705,2.018033941956807,19.896698,-1.075428,19.951398629711694,-1.074739728869479,19.92664,18.47160,21.30587,-1.07714,-1.14859,-1.00281,0.000,integrated,0.01818,disc scale height 0.20 kpc,0.17369,C,low_snr,,0,
Gaia DR3 500057755172213504,,500057755172213504,,,-1,64.03481599894802,67.66523750779874,70.68840184975413,15.616504621742465,0.7140186,,,32.6025450717629,77.463904531268,0.51665884,0.7428662,-77.90751,5.4120564,gaia,,,-46.78951207959873,40.40454219252542,16.693477456319503,68.77260084381943,-44.58124913398155,1.8167773521071549,19.901521,0.726092,19.928142226773524,0.7258437256113658,19.92769,17.83507,22.22043,0.73121,0.67811,0.78005,0.000,integrated,0.00751,disc scale height 0.20 kpc,0.12065,B,good,high_ruwe,0,
Kelu 1,NAME Kelu-1,6187779556809793024,,L2+L3.5,-1,20.38904568490373,196.41584500082664,-25.685041503354125,49.04594434944107,0.7248032,,,-305.3713351235555,-27.326193318209075,1.0075473,0.727224,6.37,0.35,simbad,,,9.778425158225392,-13.000146478360653,12.291939509582825,-20.40730553583351,-22.156374471721442,3.3675253024116927,19.933312,-0.138337,19.933693556977733,-0.1382316985704691,19.92790,19.63850,20.21475,-0.13758,-0.14486,-0.13036,0.000,integrated,0.00013,disc scale height 0.20 kpc,0.02120,B,literature,high_ruwe,0,
Gaia DR3 3405297324946333440,HD  31763,3405297324946333440,,K,-1,48.19484523342755,74.79342198610871,16.07151210536761,20.749106987616347,0.024217086,,,72.59468477969725,-41.05373800285782,0.029367447,0.018942717,41.897526,0.19876732,gaia,,,-46.15563593115552,-3.9108266232887603,-13.308110834646472,-40.91144745702243,-20.753547945808148,-3.7411304861391406,19.940711,-0.932451,19.951440465877923,-0.9320020096652418,19.92805,19.83333,20.01792,-0.93207,-0.93513,-0.92908,0.000,integrated,0.00508,disc scale height 0.20 kpc,0.08757,A,good,,0,
Gaia DR3 2226342516029903872,,2226342516029903872,,,-1,31.803664652519032,338.5786947236446,69.89882193865552,31.44291737841583,0.016753009,,,149.86720952850928,11.593661421714497,0.019521968,0.019425051,-28.325953,1.9012511,gaia,,,-11.522043618605268,29.113089157620394,5.580648338794705,-9.292833726526618,-31.78158411436589,-14.81574340489844,19.870157,0.669158,19.868327027516244,0.6693831760745816,19.92919,19.11192,20.74205,0.67002,0.65879,0.67824,0.000,integrated,0.00027,disc mass -15%,0.05077,A,good,,0,
L 622-7,CD-25 10553B,6228695236338166528,,M1.5V,435,20.734799847273685,222.37518072685268,-26.109865958353627,48.228099975196294,0.033609837,,,-1199.8887168849342,-186.93427496912216,0.03654113,0.038083844,-34.283085,0.29809868,gaia,,,16.13048036397863,-8.030627176454635,10.259071843329144,-95.51436541924303,-76.55312992509675,20.96388912332371,19.929046,0.045069,19.929076811638463,0.045067284933235634,19.92972,19.90932,19.94739,0.04508,0.04479,0.04542,0.000,integrated,0.00001,disc scale height 0.20 kpc,0.02221,B,good,high_ruwe,0,
FP Cnc B,V* FP Cnc B,902175030329924608,,M2.8+M3.3,983,24.5001969428877,122.2307321399544,32.81704260172488,40.815998431812424,0.038105957,,,-48.68339846058887,-208.48540840923883,0.031798124,0.024536645,17.784599,0.006102,simbad,,,-21.03472277173191,-3.2552179926510285,12.132750882507551,-17.631355584575765,-24.938032681394652,-1.3453858572522177,19.924292,-0.456242,19.927682008252894,-0.4558727553514306,19.92999,19.88759,19.97707,-0.45614,-0.45685,-0.45517,0.000,integrated,0.00152,disc scale height 0.20 kpc,0.03263,B,literature,,0,
Gaia DR3 3391729905511044864,HD  32259,3391729905511044864,,G0,-1,37.06190096256391,75.5845515562574,13.90978693086959,26.98188635844924,0.024062319,,,-11.072557559388871,-101.48803977834308,0.028064452,0.020487994,28.146889,0.13114345,gaia,,,-35.23485214940584,-4.4184863293021985,-10.60974436667425,-21.750209161559273,-16.457175662103005,-19.23665601739052,19.929617,-0.915387,19.917120628256296,-0.9156624382050221,19.93027,19.86792,20.00180,-0.91530,-0.91711,-0.91376,0.000,integrated,0.00158,disc scale height 0.20 kpc,0.06306,A,good,,0,
Gaia DR3 156681098448744064,,156681098448744064,,,-1,44.16966232368496,75.56262938452097,29.823618573350554,22.63997385064393,0.01971664,,,108.13262682360119,-67.4621489894221,0.022978526,0.016084442,52.731003,0.66354316,gaia,,,-43.56569437328808,4.622128697488879,-5.62363493351585,-55.84630698026435,-19.141990152392268,2.7376960722725134,19.942577,-0.652205,19.9448866394848,-0.6520378737914363,19.93046,19.74020,20.13093,-0.65191,-0.65694,-0.64735,0.000,integrated,0.00098,disc scale height 0.20 kpc,0.07888,A,good,,0,
Gaia DR3 6643409238262633472,,6643409238262633472,,,-1,259.14110342991336,290.39657545236304,-55.37795904457503,3.8589015280258594,0.07853747,,,4.757976255330246,-8.806935672313617,0.06105116,0.071667075,163.57263,11.667258,gaia,,,220.89942006204728,-72.55332427135244,-114.42715080041192,133.20982657618026,-53.832395868574665,-79.14816592724004,19.824658,-1.539386,19.426497449414207,-1.5403688890268767,19.93046,18.53557,21.51906,-1.53425,-1.65167,-1.43694,0.000,integrated,0.08977,disc scale height 0.20 kpc,0.50719,B,good,high_ruwe,0,
Gaia DR3 4504910176511370112,,4504910176511370112,,,-1,117.24892540616854,280.89057668039857,12.00198938197395,8.528862815039407,0.01866581,,,14.449612906001981,-10.576137313617748,0.019062776,0.017461594,-57.94828,0.15958987,gaia,,,85.38120369559824,79.01575663702329,14.624321094353235,-40.138566324665206,-39.477274289472426,-16.955847192525297,19.914828,1.921670,19.84717083273466,1.921715203190845,19.93142,19.83787,20.03299,1.92288,1.91628,1.92915,0.000,integrated,0.01390,disc scale height 0.20 kpc,0.22822,A,good,,0,
Gaia DR3 4096753283982565760,,4096753283982565760,,,-1,161.09460516218954,277.5270371730919,-17.179313114156493,6.207532517884153,0.0483372,,,0.8021164963435314,-4.965501268590046,0.049151555,0.040452406,-31.22757,2.4911153,gaia,,,155.18527259777719,42.29188085594506,-8.966593265107928,-29.394419055544837,-11.20633267142698,-0.5492343290092987,19.943272,5.000000,19.667138004891083,4.9689848799293195,19.93186,18.59632,25.23522,4.96957,4.68153,5.00000,0.469,integrated,0.10800,disc scale height 0.20 kpc,0.31780,B,good,high_ruwe,0,
Gaia DR3 6193466952502968320,,6193466952502968320,,,-1,61.510333272316274,200.95818937066556,-24.122724983455612,16.257431016880318,0.021012696,,,46.257369211506614,-40.832172723736534,0.019333512,0.015269668,52.369392,1.8916198,gaia,,,32.57856351459916,-35.749578207357814,38.00165728744806,41.96195463254304,-29.096101119219004,21.420781792422055,19.907073,-1.027408,19.985115731276284,-1.0272265584676838,19.93220,19.32821,20.63733,-1.02827,-1.06111,-1.00110,0.000,integrated,0.02278,disc scale height 0.20 kpc,0.11526,A,good,,0,
Gaia DR3 4361505105446635904,,4361505105446635904,,,-1,235.20758506313737,258.4713109886878,-5.945244126332557,4.251563569820962,0.020719869,,,-1.7346329353505332,-2.5692605364389935,0.019597515,0.013547224,-44.933468,1.7343756,gaia,,,214.56462788972564,60.664505183369165,74.86285020377967,-40.10212036279621,-14.925927108108045,-14.14215432969901,19.717715,5.000000,18.03997110854412,5.088217168361441,19.93270,18.39817,23.82750,5.00000,4.86327,5.00000,0.645,integrated,0.17963,disc mass +15%,0.83723,A,good,,0,
GJ 9781 B,BD+21  4747B,1875076004383341824,,,108,20.885706187476814,336.188372393877,22.55028778403812,47.87963552793852,0.037397802,,,-190.66840267196847,-96.69628041189745,0.042297803,0.03444149,-6.61221,0.24936917,gaia,,,1.9582131868495807,18.166624258106758,-10.116910947973333,20.27153925316047,-6.120249846256549,6.5842619168096475,19.934360,0.274903,19.93561708375799,0.2746010490116753,19.93522,19.87717,20.00562,0.27470,0.26572,0.28194,0.000,integrated,0.00029,disc scale height 0.20 kpc,0.02265,A,good,,0,
Gaia DR3 4868741670815602048,,4868741670815602048,,,274,296.4225441325005,64.35606163901713,-36.89469212939035,3.373562570709876,0.016160361,,,-1.5312148374252128,-5.484662950518871,0.015772613,0.019724565,123.02528,4.1431565,gaia,,,-106.19142568626205,-177.30197501571786,-212.49403623685313,-36.630892039179265,-75.95165558183635,-89.93758901891289,19.910417,-2.333535,19.238913877854294,-2.3460114214324173,19.93617,19.16618,20.70403,-2.33643,-2.41919,-2.25020,0.000,integrated,0.11941,disc scale height 0.20 kpc,0.58403,A,good,,0,
Gaia DR3 4259385454819293312,,4259385454819293312,,,-1,242.21835333968497,279.888120177006,-2.9313188338723064,4.1285063093365535,0.019379215,,,1.3048181077403727,-3.220294609683957,0.01928054,0.016057566,-51.11035,6.548531,gaia,,,211.86061151549086,117.2792935417756,5.511741032810386,-43.38451734218813,-26.989551685097695,-4.1872225889585355,19.891998,4.619143,18.85004650057346,4.605815481807646,19.93708,17.55690,25.23703,4.62733,4.11623,5.00000,0.250,integrated,0.13305,halo scale radius -20%,0.48336,C,low_snr,,0,
Gaia DR3 6455434531354392832,,6455434531354392832,,,-1,63.07096498309581,310.3533694495493,-59.57872659415586,15.855156176348636,0.025814645,,,-71.39546593724674,-14.71271600289883,0.018346842,0.020564802,65.55433,3.4688842,gaia,,,46.43720321954543,-19.583070721454344,-37.92144673089431,59.918287775652225,-26.406951204906985,-22.019411834601183,19.834558,-0.847458,19.8982280789996,-0.8471146001901357,19.93769,18.93133,20.77636,-0.85151,-0.88179,-0.81300,0.000,integrated,0.02165,disc scale height 0.20 kpc,0.11816,A,good,,0,
GJ 2022 B,G 269-153B,5015892473055253248,,M4.3V,924,25.127109950406325,21.116569415584674,-33.919460773430735,39.797652892581446,0.025947466,,,165.13244249367128,-131.13333811493138,0.021147165,0.019722605,19.4,2.7,simbad,,,-0.844438372196953,-4.204555166699553,-24.758438847099182,-6.829350311096198,-27.212661502229622,-14.834611880312666,19.873403,-0.473971,19.886060382352404,-0.47321682472430987,19.93820,18.97521,20.82873,-0.47291,-0.48497,-0.45440,0.000,integrated,0.00445,disc scale height 0.20 kpc,0.03426,B,literature,,0,
LFT 777,,3965148618378008832,,,-1,21.233914905840983,168.2584130198414,12.909799220204818,47.09447148273736,0.017744267,,,508.7227363100343,-274.3334236666555,0.021361362,0.018622212,21.166376,1.1834625,gaia,,,-4.862089378112022,-8.342540053561358,18.911405409500126,51.773588687342965,-14.811872174056846,30.542637793701303,19.953839,-0.114695,19.9543287496079,-0.11466022902264755,19.93867,19.81323,20.07472,-0.11522,-0.11989,-0.10995,0.000,integrated,0.00017,disc scale height 0.20 kpc,0.02364,A,good,,0,
PM J02274+0310,PM J02274+0310,2515329665414503808,,M4.0V,-1,23.78607842088675,36.8643108395231,3.1818628427565043,42.04139843085239,0.119711064,,,-120.98692999185883,-18.45920081980411,0.16267586,0.11388156,8.992721,1.4135653,gaia,,,-14.126023286729952,4.03690010191344,-18.70658788540841,4.683348837420856,8.887681924997947,-13.053154273105553,19.921290,-0.770612,19.928286637761765,-0.7708956066565336,19.93897,18.95895,20.89828,-0.77027,-0.81067,-0.70885,0.000,integrated,0.00379,disc scale height 0.20 kpc,0.03071,B,good,high_ruwe,0,
Gaia DR3 4142891407521883264,,4142891407521883264,,,-1,149.752154116491,259.4371831879199,-11.303904739814607,6.677700270155099,0.036902357,,,-1.5982061445646512,-9.36591237208735,0.041209828,0.030939233,-50.562622,4.4506927,gaia,,,141.76768095719927,28.987653709344883,38.566153956210535,-45.964785303173905,-15.753127288120114,-15.5290140200163,20.206275,2.846652,19.801159033306604,2.845311393846097,19.93979,18.09872,22.04463,2.82105,2.58188,3.09109,0.000,integrated,0.06660,disc scale height 0.20 kpc,0.29961,C,low_snr,,0,
PM J12241-0414,,3692994476615405184,,,-1,29.282084677151843,186.0319550673252,-4.241411459996076,34.15057401224844,0.3140541,,,59.81361187999832,16.85111372472297,0.30048618,0.23567615,-9.17137,1.0477288,gaia,,,5.321677957794996,-14.601746596702972,24.81751847141617,4.393808228546493,10.342926039666922,-5.678024594149769,19.942080,1.665535,20.06163790223136,1.6565107057826782,19.93984,18.79449,21.18586,1.66164,1.63805,1.67117,0.000,integrated,0.04141,disc scale height 0.20 kpc,0.04459,B,good,high_ruwe,0,
Gaia DR3 2953255010641128064,,2953255010641128064,,,-1,73.87790107103267,99.65425234531766,-12.97938940275503,13.535847465922352,0.02347801,,,-21.541339997763078,24.0444424353474,0.0233857,0.026410844,40.333813,6.067439,gaia,,,-53.297770076642756,-49.9299802702623,-11.148499528180128,-36.192505439284915,-19.004014104941696,-9.142715901607511,19.892755,-1.661245,19.939982160282387,-1.660514091130439,19.93984,17.56409,22.92401,-1.66591,-1.88922,-1.47874,0.000,integrated,0.00808,halo scale radius -20%,0.14071,A,good,,0,
